V,I
0.816,7.08409e-008
0.8161,7.09778e-008
0.8162,7.11149e-008
0.8163,7.12524e-008
0.8164,7.139e-008
0.8165,7.1528e-008
0.8166,7.16662e-008
0.8167,7.18047e-008
0.8168,7.19434e-008
0.8169,7.20825e-008
0.817,7.22217e-008
0.8171,7.23613e-008
0.8172,7.25011e-008
0.8173,7.26412e-008
0.8174,7.27816e-008
0.8175,7.29222e-008
0.8176,7.30631e-008
0.8177,7.32043e-008
0.8178,7.33457e-008
0.8179,7.34875e-008
0.818,7.36295e-008
0.8181,7.37717e-008
0.8182,7.39143e-008
0.8183,7.40571e-008
0.8184,7.42002e-008
0.8185,7.43436e-008
0.8186,7.44872e-008
0.8187,7.46311e-008
0.8188,7.47753e-008
0.8189,7.49198e-008
0.819,7.50646e-008
0.8191,7.52096e-008
0.8192,7.53549e-008
0.8193,7.55005e-008
0.8194,7.56464e-008
0.8195,7.57926e-008
0.8196,7.5939e-008
0.8197,7.60858e-008
0.8198,7.62328e-008
0.8199,7.63801e-008
0.82,7.65276e-008
0.8201,7.66755e-008
0.8202,7.68236e-008
0.8203,7.69721e-008
0.8204,7.71208e-008
0.8205,7.72698e-008
0.8206,7.74191e-008
0.8207,7.75687e-008
0.8208,7.77186e-008
0.8209,7.78687e-008
0.821,7.80192e-008
0.8211,7.81699e-008
0.8212,7.83209e-008
0.8213,7.84723e-008
0.8214,7.86239e-008
0.8215,7.87758e-008
0.8216,7.8928e-008
0.8217,7.90805e-008
0.8218,7.92333e-008
0.8219,7.93863e-008
0.822,7.95397e-008
0.8221,7.96934e-008
0.8222,7.98474e-008
0.8223,8.00016e-008
0.8224,8.01562e-008
0.8225,8.0311e-008
0.8226,8.04662e-008
0.8227,8.06217e-008
0.8228,8.07774e-008
0.8229,8.09335e-008
0.823,8.10899e-008
0.8231,8.12465e-008
0.8232,8.14035e-008
0.8233,8.15608e-008
0.8234,8.17183e-008
0.8235,8.18762e-008
0.8236,8.20344e-008
0.8237,8.21929e-008
0.8238,8.23517e-008
0.8239,8.25108e-008
0.824,8.26702e-008
0.8241,8.28299e-008
0.8242,8.29899e-008
0.8243,8.31502e-008
0.8244,8.33109e-008
0.8245,8.34718e-008
0.8246,8.36331e-008
0.8247,8.37946e-008
0.8248,8.39565e-008
0.8249,8.41187e-008
0.825,8.42812e-008
0.8251,8.4444e-008
0.8252,8.46072e-008
0.8253,8.47706e-008
0.8254,8.49344e-008
0.8255,8.50985e-008
0.8256,8.52628e-008
0.8257,8.54276e-008
0.8258,8.55926e-008
0.8259,8.57579e-008
0.826,8.59236e-008
0.8261,8.60896e-008
0.8262,8.62559e-008
0.8263,8.64225e-008
0.8264,8.65895e-008
0.8265,8.67567e-008
0.8266,8.69243e-008
0.8267,8.70923e-008
0.8268,8.72605e-008
0.8269,8.74291e-008
0.827,8.7598e-008
0.8271,8.77672e-008
0.8272,8.79367e-008
0.8273,8.81066e-008
0.8274,8.82768e-008
0.8275,8.84473e-008
0.8276,8.86182e-008
0.8277,8.87893e-008
0.8278,8.89609e-008
0.8279,8.91327e-008
0.828,8.93049e-008
0.8281,8.94774e-008
0.8282,8.96502e-008
0.8283,8.98234e-008
0.8284,8.99969e-008
0.8285,9.01707e-008
0.8286,9.03449e-008
0.8287,9.05194e-008
0.8288,9.06943e-008
0.8289,9.08695e-008
0.829,9.1045e-008
0.8291,9.12209e-008
0.8292,9.13971e-008
0.8293,9.15736e-008
0.8294,9.17505e-008
0.8295,9.19277e-008
0.8296,9.21053e-008
0.8297,9.22832e-008
0.8298,9.24614e-008
0.8299,9.264e-008
0.83,9.2819e-008
